aum018,7639536159040
mf0004,5372066656
ed045a,165117358080
ed045b,165271620672
m0817,18310871680
msc001,1155547896480
frin01,3198872512
m0818,60676635584
si0237,302050508800
f20188,227948134400
si0092,251788766496
aov047,150353240896
aum017,5330193173376
mf0007,2568826368
,3310420928
aumtc1,2001893198112
mf0015,2568938816
si0174,149821644728
mf0010,2569075360
mf0014,2547806624
mf0006,2501614592
mf0013,2569011104
mf0009,2300019424
mf0008,2568119552
mf0011,2556143840
